Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Passages,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Treatment,create_date,version
SRR1700279,RNA-Seq,51,326608437,PRJNA269761,SAMN03256783,223683540,human embryonic stem cells,GEO,public,"""sra_run.zq_fastq""","""gs_ncbi_s3""","""s3.us-east-1_gs.US_ncbi.public""",SRX802803,GSM1562801,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562801,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:21:00Z,1
SRR1700280,RNA-Seq,51,444981273,PRJNA269761,SAMN03256758,296241200,human embryonic stem cells,GEO,public,"""sra_run.zq_fastq""","""gs_ncbi_s3""","""gs.US_ncbi.public_s3.us-east-1""",SRX802804,GSM1562802,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562802,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:23:00Z,1
SRR1700281,RNA-Seq,51,494688831,PRJNA269761,SAMN03256834,306224366,human embryonic stem cells,GEO,public,"""sra_run.zq_fastq""","""gs_s3_ncbi""","""s3.us-east-1_gs.US_ncbi.public""",SRX802805,GSM1562803,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562803,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:23:00Z,1
SRR1700282,RNA-Seq,51,730796901,PRJNA269761,SAMN03256785,440189736,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""gs_ncbi_s3""","""ncbi.public_gs.US_s3.us-east-1""",SRX802806,GSM1562804,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562804,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:24:00Z,1
SRR1700283,RNA-Seq,51,457131003,PRJNA269761,SAMN03256842,293043149,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""ncbi_s3_gs""","""ncbi.public_gs.US_s3.us-east-1""",SRX802807,GSM1562805,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562805,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:23:00Z,1
SRR1700284,RNA-Seq,51,634120383,PRJNA269761,SAMN03256883,384156004,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""gs_s3_ncbi""","""ncbi.public_s3.us-east-1_gs.US""",SRX802808,GSM1562806,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562806,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:23:00Z,1
SRR1700285,RNA-Seq,51,642437871,PRJNA269761,SAMN03256830,389058436,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""gs_ncbi_s3""","""ncbi.public_gs.US_s3.us-east-1""",SRX802809,GSM1562807,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562807,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:23:00Z,1
SRR1700286,RNA-Seq,51,588283878,PRJNA269761,SAMN03256851,365764317,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""s3_gs_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX802810,GSM1562808,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562808,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:23:00Z,1
SRR1700287,RNA-Seq,51,513355239,PRJNA269761,SAMN03256850,312345991,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""ncbi_gs_s3""","""s3.us-east-1_gs.US_ncbi.public""",SRX802811,GSM1562809,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562809,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:23:00Z,1
SRR1700288,RNA-Seq,51,526395888,PRJNA269761,SAMN03256750,321954211,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""gs_ncbi_s3""","""s3.us-east-1_ncbi.public_gs.US""",SRX802812,GSM1562810,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562810,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:24:00Z,1
SRR1700289,RNA-Seq,51,404846619,PRJNA269761,SAMN03256865,248206412,human embryonic stem cells,GEO,public,"""sra_run.zq_fastq""","""ncbi_gs_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX802813,GSM1562811,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562811,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:23:00Z,1
SRR1700290,RNA-Seq,51,811719162,PRJNA269761,SAMN03256896,488449687,human embryonic stem cells,GEO,public,"""fastq_sra_run.zq""","""ncbi_gs_s3""","""ncbi.public_gs.US_s3.us-east-1""",SRX802814,GSM1562812,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562812,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:24:00Z,1
SRR1700291,RNA-Seq,51,537460389,PRJNA269761,SAMN03256751,342028934,human embryonic stem cells,GEO,public,"""fastq_sra_run.zq""","""gs_s3_ncbi""","""s3.us-east-1_gs.US_ncbi.public""",SRX802815,GSM1562813,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562813,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:23:00Z,1
SRR1700292,RNA-Seq,51,609450051,PRJNA269761,SAMN03256888,375828122,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""s3_gs_ncbi""","""ncbi.public_s3.us-east-1_gs.US""",SRX802816,GSM1562814,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562814,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:24:00Z,1
SRR1700293,RNA-Seq,51,357563856,PRJNA269761,SAMN03256509,221231561,human embryonic stem cells,GEO,public,"""sra_run.zq_fastq""","""s3_gs_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX802817,GSM1562815,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562815,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:23:00Z,1
SRR1700294,RNA-Seq,51,306152694,PRJNA269761,SAMN03256676,189136868,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""gs_ncbi_s3""","""gs.US_ncbi.public_s3.us-east-1""",SRX802818,GSM1562816,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562816,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:23:00Z,1
SRR1700295,RNA-Seq,51,517276017,PRJNA269761,SAMN03256585,316707758,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""ncbi_gs_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX802819,GSM1562817,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562817,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:23:00Z,1
SRR1700296,RNA-Seq,51,295029441,PRJNA269761,SAMN03256595,182907620,human embryonic stem cells,GEO,public,"""sra_run.zq_fastq""","""s3_gs_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX802820,GSM1562818,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562818,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:23:00Z,1
SRR1700297,RNA-Seq,51,313652958,PRJNA269761,SAMN03256510,194287616,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""gs_s3_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX802821,GSM1562819,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562819,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:23:00Z,1
SRR1700298,RNA-Seq,51,388945074,PRJNA269761,SAMN03256482,239806754,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""gs_s3_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX802822,GSM1562820,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562820,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:23:00Z,1
SRR1700299,RNA-Seq,51,373514769,PRJNA269761,SAMN03256519,244463891,human embryonic stem cells,GEO,public,"""sra_run.zq_fastq""","""ncbi_gs_s3""","""ncbi.public_s3.us-east-1_gs.US""",SRX802823,GSM1562821,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562821,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:23:00Z,1
SRR1700300,RNA-Seq,51,479056005,PRJNA269761,SAMN03256496,313633555,human embryonic stem cells,GEO,public,"""run.zq_fastq_sra""","""gs_s3_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX802824,GSM1562822,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562822,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:25:00Z,1
SRR1700301,RNA-Seq,51,316004772,PRJNA269761,SAMN03256564,206084942,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""ncbi_s3_gs""","""s3.us-east-1_gs.US_ncbi.public""",SRX802825,GSM1562823,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562823,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:24:00Z,1
SRR1700302,RNA-Seq,51,355591941,PRJNA269761,SAMN03256623,234398420,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""s3_ncbi_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX802826,GSM1562824,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562824,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:25:00Z,1
SRR1700303,RNA-Seq,51,307752870,PRJNA269761,SAMN03256531,202590180,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""s3_gs_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX802827,GSM1562825,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562825,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:24:00Z,1
SRR1700304,RNA-Seq,51,335158995,PRJNA269761,SAMN03256584,219443725,human embryonic stem cells,GEO,public,"""run.zq_fastq_sra""","""s3_ncbi_gs""","""gs.US_s3.us-east-1_ncbi.public""",SRX802828,GSM1562826,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562826,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:24:00Z,1
SRR1700305,RNA-Seq,51,359446623,PRJNA269761,SAMN03256693,223841433,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""gs_ncbi_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX802829,GSM1562827,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562827,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:25:00Z,1
SRR1700306,RNA-Seq,51,401427987,PRJNA269761,SAMN03256580,257168394,human embryonic stem cells,GEO,public,"""run.zq_fastq_sra""","""ncbi_s3_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX802830,GSM1562828,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562828,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:25:00Z,1
SRR1700307,RNA-Seq,51,579777843,PRJNA269761,SAMN03256581,358090525,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""ncbi_s3_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX802831,GSM1562829,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562829,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:25:00Z,1
SRR1700308,RNA-Seq,51,408873732,PRJNA269761,SAMN03256646,265774024,human embryonic stem cells,GEO,public,"""run.zq_fastq_sra""","""ncbi_gs_s3""","""s3.us-east-1_gs.US_ncbi.public""",SRX802832,GSM1562830,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562830,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:25:00Z,1
SRR1700309,RNA-Seq,51,589911696,PRJNA269761,SAMN03256611,365188161,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""gs_ncbi_s3""","""s3.us-east-1_gs.US_ncbi.public""",SRX802833,GSM1562831,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562831,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:25:00Z,1
SRR1700310,RNA-Seq,51,374261001,PRJNA269761,SAMN03256517,232447388,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""ncbi_gs_s3""","""gs.US_ncbi.public_s3.us-east-1""",SRX802834,GSM1562832,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562832,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:25:00Z,1
SRR1700311,RNA-Seq,51,489049098,PRJNA269761,SAMN03256484,320347374,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""gs_s3_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX802835,GSM1562833,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562833,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:26:00Z,1
SRR1700312,RNA-Seq,51,463269822,PRJNA269761,SAMN03256493,304812573,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""ncbi_gs_s3""","""s3.us-east-1_gs.US_ncbi.public""",SRX802836,GSM1562834,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562834,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:25:00Z,1
SRR1700313,RNA-Seq,51,534066186,PRJNA269761,SAMN03256649,348665437,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""gs_s3_ncbi""","""s3.us-east-1_gs.US_ncbi.public""",SRX802837,GSM1562835,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562835,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:25:00Z,1
SRR1700314,RNA-Seq,51,514276503,PRJNA269761,SAMN03256572,339573042,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""s3_gs_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX802838,GSM1562836,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562836,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:26:00Z,1
SRR1700315,RNA-Seq,51,567024018,PRJNA269761,SAMN03256528,373051455,human embryonic stem cells,GEO,public,"""run.zq_fastq_sra""","""ncbi_s3_gs""","""ncbi.public_s3.us-east-1_gs.US""",SRX802839,GSM1562837,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562837,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:26:00Z,1
SRR1700316,RNA-Seq,51,528229134,PRJNA269761,SAMN03256538,347574232,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""ncbi_gs_s3""","""s3.us-east-1_gs.US_ncbi.public""",SRX802840,GSM1562838,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562838,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:25:00Z,1
SRR1700317,RNA-Seq,51,479117256,PRJNA269761,SAMN03256596,297795265,human embryonic stem cells,GEO,public,"""fastq_sra_run.zq""","""gs_ncbi_s3""","""s3.us-east-1_ncbi.public_gs.US""",SRX802841,GSM1562839,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562839,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:26:00Z,1
SRR1700318,RNA-Seq,51,503587362,PRJNA269761,SAMN03256473,324160282,human embryonic stem cells,GEO,public,"""fastq_sra_run.zq""","""gs_ncbi_s3""","""ncbi.public_gs.US_s3.us-east-1""",SRX802842,GSM1562840,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562840,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:26:00Z,1
SRR1700319,RNA-Seq,51,754443867,PRJNA269761,SAMN03256671,465594380,human embryonic stem cells,GEO,public,"""sra_run.zq_fastq""","""ncbi_s3_gs""","""s3.us-east-1_gs.US_ncbi.public""",SRX802843,GSM1562841,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562841,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:27:00Z,1
SRR1700320,RNA-Seq,51,539994018,PRJNA269761,SAMN03256582,333961505,human embryonic stem cells,GEO,public,"""run.zq_fastq_sra""","""s3_gs_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX802844,GSM1562842,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562842,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:25:00Z,1
SRR1700321,RNA-Seq,51,616737747,PRJNA269761,SAMN03256466,381596187,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""s3_gs_ncbi""","""gs.US_ncbi.public_s3.us-east-1""",SRX802845,GSM1562843,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562843,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:26:00Z,1
SRR1700322,RNA-Seq,51,530035554,PRJNA269761,SAMN03256464,329323021,human embryonic stem cells,GEO,public,"""sra_run.zq_fastq""","""gs_s3_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX802846,GSM1562844,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562844,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:25:00Z,1
SRR1700323,RNA-Seq,51,604216992,PRJNA269761,SAMN03256468,396666511,human embryonic stem cells,GEO,public,"""fastq_sra_run.zq""","""gs_ncbi_s3""","""ncbi.public_gs.US_s3.us-east-1""",SRX802847,GSM1562845,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562845,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:26:00Z,1
SRR1700324,RNA-Seq,51,430060152,PRJNA269761,SAMN03256576,284019325,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""ncbi_gs_s3""","""ncbi.public_s3.us-east-1_gs.US""",SRX802848,GSM1562846,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562846,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:26:00Z,1
SRR1700325,RNA-Seq,51,524689836,PRJNA269761,SAMN03256679,342778716,human embryonic stem cells,GEO,public,"""fastq_sra_run.zq""","""s3_gs_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX802849,GSM1562847,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562847,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:25:00Z,1
SRR1700326,RNA-Seq,51,606675294,PRJNA269761,SAMN03256463,400438141,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""s3_gs_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX802850,GSM1562848,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562848,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:26:00Z,1
SRR1700327,RNA-Seq,51,608490894,PRJNA269761,SAMN03256467,401026198,human embryonic stem cells,GEO,public,"""fastq_sra_run.zq""","""s3_ncbi_gs""","""ncbi.public_s3.us-east-1_gs.US""",SRX802851,GSM1562849,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562849,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:25:00Z,1
SRR1700328,RNA-Seq,51,756306693,PRJNA269761,SAMN03256465,493550925,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""ncbi_gs_s3""","""s3.us-east-1_gs.US_ncbi.public""",SRX802852,GSM1562850,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562850,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:26:00Z,1
SRR1700329,RNA-Seq,51,455017308,PRJNA269761,SAMN03256686,288156893,human embryonic stem cells,GEO,public,"""fastq_sra_run.zq""","""gs_s3_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX802853,GSM1562851,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562851,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:26:00Z,1
SRR1700330,RNA-Seq,51,753126129,PRJNA269761,SAMN03256619,465997008,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""gs_ncbi_s3""","""ncbi.public_gs.US_s3.us-east-1""",SRX802854,GSM1562852,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562852,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:27:00Z,1
SRR1700331,RNA-Seq,51,501220401,PRJNA269761,SAMN03256651,299831562,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""gs_s3_ncbi""","""ncbi.public_s3.us-east-1_gs.US""",SRX802855,GSM1562853,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562853,single H1-Fucci cell sorted from G2/M phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:25:00Z,1
