Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,facs_sorting,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,PASSAGE,Platform,ReleaseDate,Sample Name,source_name,SRA Study
SRR2979012,RNA-Seq,51,148959270,PRJNA305280,SAMN04322619,96305139,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468601,not sorted,GSM1966322,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966322,H9 cells differentiated for 72 hours,SRP067036
SRR2979013,RNA-Seq,51,132203220,PRJNA305280,SAMN04322620,84753692,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468602,not sorted,GSM1966323,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966323,H9 cells differentiated for 72 hours,SRP067036
SRR2979014,RNA-Seq,51,96165702,PRJNA305280,SAMN04322621,61769085,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468603,not sorted,GSM1966324,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966324,H9 cells differentiated for 72 hours,SRP067036
SRR2979015,RNA-Seq,51,118331781,PRJNA305280,SAMN04322622,75300948,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468604,not sorted,GSM1966325,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966325,H9 cells differentiated for 72 hours,SRP067036
SRR2979016,RNA-Seq,51,83678709,PRJNA305280,SAMN04322623,53958403,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468605,not sorted,GSM1966326,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966326,H9 cells differentiated for 72 hours,SRP067036
SRR2979017,RNA-Seq,51,87272424,PRJNA305280,SAMN04322624,56409749,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468606,not sorted,GSM1966327,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966327,H9 cells differentiated for 72 hours,SRP067036
SRR2979018,RNA-Seq,51,100228821,PRJNA305280,SAMN04322625,64425802,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468607,not sorted,GSM1966328,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966328,H9 cells differentiated for 72 hours,SRP067036
SRR2979019,RNA-Seq,51,101997042,PRJNA305280,SAMN04322626,65826445,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468608,not sorted,GSM1966329,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966329,H9 cells differentiated for 72 hours,SRP067036
SRR2979020,RNA-Seq,51,87306492,PRJNA305280,SAMN04322627,58207819,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468609,not sorted,GSM1966330,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966330,H9 cells differentiated for 72 hours,SRP067036
SRR2979021,RNA-Seq,51,96723846,PRJNA305280,SAMN04322628,62258814,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468610,not sorted,GSM1966331,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966331,H9 cells differentiated for 72 hours,SRP067036
SRR2979022,RNA-Seq,51,84558051,PRJNA305280,SAMN04322629,56855654,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468611,not sorted,GSM1966332,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966332,H9 cells differentiated for 72 hours,SRP067036
SRR2979023,RNA-Seq,51,102703545,PRJNA305280,SAMN04322630,66767148,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468612,not sorted,GSM1966333,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966333,H9 cells differentiated for 72 hours,SRP067036
SRR2979024,RNA-Seq,51,86361054,PRJNA305280,SAMN04322631,55761807,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468613,not sorted,GSM1966334,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966334,H9 cells differentiated for 72 hours,SRP067036
SRR2979025,RNA-Seq,51,166910505,PRJNA305280,SAMN04322632,106956927,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468614,not sorted,GSM1966335,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966335,H9 cells differentiated for 72 hours,SRP067036
SRR2979026,RNA-Seq,51,100661607,PRJNA305280,SAMN04322633,67228523,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468615,not sorted,GSM1966336,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966336,H9 cells differentiated for 72 hours,SRP067036
SRR2979027,RNA-Seq,51,129467835,PRJNA305280,SAMN04322634,83571929,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468616,not sorted,GSM1966337,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966337,H9 cells differentiated for 72 hours,SRP067036
SRR2979028,RNA-Seq,51,106624374,PRJNA305280,SAMN04322635,68620450,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468617,not sorted,GSM1966338,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966338,H9 cells differentiated for 72 hours,SRP067036
SRR2979029,RNA-Seq,51,123666330,PRJNA305280,SAMN04322636,79593870,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468618,not sorted,GSM1966339,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966339,H9 cells differentiated for 72 hours,SRP067036
SRR2979030,RNA-Seq,51,133873878,PRJNA305280,SAMN04322637,86584188,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468619,not sorted,GSM1966340,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966340,H9 cells differentiated for 72 hours,SRP067036
SRR2979031,RNA-Seq,51,172300542,PRJNA305280,SAMN04322638,110150178,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468620,not sorted,GSM1966341,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966341,H9 cells differentiated for 72 hours,SRP067036
SRR2979032,RNA-Seq,51,131834694,PRJNA305280,SAMN04322639,86632521,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468621,not sorted,GSM1966342,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966342,H9 cells differentiated for 72 hours,SRP067036
SRR2979034,RNA-Seq,51,143373903,PRJNA305280,SAMN04322640,91642272,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468622,not sorted,GSM1966343,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966343,H9 cells differentiated for 72 hours,SRP067036
SRR2979035,RNA-Seq,51,162150012,PRJNA305280,SAMN04322641,103698848,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468623,not sorted,GSM1966344,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966344,H9 cells differentiated for 72 hours,SRP067036
SRR2979036,RNA-Seq,51,163487997,PRJNA305280,SAMN04322642,106049130,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468624,not sorted,GSM1966345,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966345,H9 cells differentiated for 72 hours,SRP067036
SRR2979037,RNA-Seq,51,42484428,PRJNA305280,SAMN04322643,31662398,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468625,not sorted,GSM1966346,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966346,H9 cells differentiated for 72 hours,SRP067036
SRR2979038,RNA-Seq,51,85769403,PRJNA305280,SAMN04322674,60547788,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468626,not sorted,GSM1966347,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966347,H9 cells differentiated for 72 hours,SRP067036
SRR2979039,RNA-Seq,51,122679021,PRJNA305280,SAMN04322675,80037004,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468627,not sorted,GSM1966348,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966348,H9 cells differentiated for 96 hours,SRP067036
SRR2979040,RNA-Seq,51,98190300,PRJNA305280,SAMN04322676,65586154,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468628,not sorted,GSM1966349,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966349,H9 cells differentiated for 96 hours,SRP067036
SRR2979041,RNA-Seq,51,109376385,PRJNA305280,SAMN04322677,71203486,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468629,not sorted,GSM1966350,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966350,H9 cells differentiated for 96 hours,SRP067036
SRR2979042,RNA-Seq,51,104086563,PRJNA305280,SAMN04322678,67989996,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468630,not sorted,GSM1966351,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966351,H9 cells differentiated for 96 hours,SRP067036
SRR2979043,RNA-Seq,51,110264244,PRJNA305280,SAMN04322679,71496318,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468631,not sorted,GSM1966352,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966352,H9 cells differentiated for 96 hours,SRP067036
SRR2979044,RNA-Seq,51,112870395,PRJNA305280,SAMN04322680,73335193,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468632,not sorted,GSM1966353,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966353,H9 cells differentiated for 96 hours,SRP067036
SRR2979045,RNA-Seq,51,122545656,PRJNA305280,SAMN04322681,79663651,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468633,not sorted,GSM1966354,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966354,H9 cells differentiated for 96 hours,SRP067036
SRR2979046,RNA-Seq,51,115675395,PRJNA305280,SAMN04322682,75655807,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468634,not sorted,GSM1966355,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966355,H9 cells differentiated for 96 hours,SRP067036
SRR2979047,RNA-Seq,51,119608362,PRJNA305280,SAMN04322683,77481137,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468635,not sorted,GSM1966356,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966356,H9 cells differentiated for 96 hours,SRP067036
SRR2979048,RNA-Seq,51,108277947,PRJNA305280,SAMN04322684,70954286,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468636,not sorted,GSM1966357,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966357,H9 cells differentiated for 96 hours,SRP067036
SRR2979049,RNA-Seq,51,145916100,PRJNA305280,SAMN04322685,94968959,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468637,not sorted,GSM1966358,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966358,H9 cells differentiated for 96 hours,SRP067036
SRR2979050,RNA-Seq,51,138137886,PRJNA305280,SAMN04322686,89904978,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468638,not sorted,GSM1966359,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966359,H9 cells differentiated for 96 hours,SRP067036
SRR2979051,RNA-Seq,51,132678999,PRJNA305280,SAMN04322687,86240303,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468639,not sorted,GSM1966360,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966360,H9 cells differentiated for 96 hours,SRP067036
SRR2979052,RNA-Seq,51,125530329,PRJNA305280,SAMN04322688,82218269,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468640,not sorted,GSM1966361,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966361,H9 cells differentiated for 96 hours,SRP067036
SRR2979053,RNA-Seq,51,120863523,PRJNA305280,SAMN04322689,78787756,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468641,not sorted,GSM1966362,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966362,H9 cells differentiated for 96 hours,SRP067036
SRR2979054,RNA-Seq,51,119933385,PRJNA305280,SAMN04322690,77822645,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468642,not sorted,GSM1966363,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966363,H9 cells differentiated for 96 hours,SRP067036
SRR2979055,RNA-Seq,51,134396679,PRJNA305280,SAMN04322691,87363722,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468643,not sorted,GSM1966364,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966364,H9 cells differentiated for 96 hours,SRP067036
SRR2979056,RNA-Seq,51,118936182,PRJNA305280,SAMN04322692,79781306,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468644,not sorted,GSM1966365,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966365,H9 cells differentiated for 96 hours,SRP067036
SRR2979057,RNA-Seq,51,140179722,PRJNA305280,SAMN04322693,90907725,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468645,not sorted,GSM1966366,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966366,H9 cells differentiated for 96 hours,SRP067036
SRR2979058,RNA-Seq,51,66752880,PRJNA305280,SAMN04322694,47064686,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468646,not sorted,GSM1966367,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966367,H9 cells differentiated for 96 hours,SRP067036
SRR2979059,RNA-Seq,51,105269508,PRJNA305280,SAMN04322695,68356202,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468647,not sorted,GSM1966368,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966368,H9 cells differentiated for 96 hours,SRP067036
SRR2979060,RNA-Seq,51,47337639,PRJNA305280,SAMN04322696,34414532,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468648,not sorted,GSM1966369,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966369,H9 cells differentiated for 96 hours,SRP067036
SRR2979061,RNA-Seq,51,89886327,PRJNA305280,SAMN04322697,63218590,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468649,not sorted,GSM1966370,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966370,H9 cells differentiated for 96 hours,SRP067036
SRR2979062,RNA-Seq,51,130783074,PRJNA305280,SAMN04322698,85951461,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468650,not sorted,GSM1966371,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966371,H9 cells differentiated for 96 hours,SRP067036
SRR2979063,RNA-Seq,51,112407468,PRJNA305280,SAMN04322699,72773093,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468651,not sorted,GSM1966372,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966372,H9 cells differentiated for 96 hours,SRP067036
SRR2979064,RNA-Seq,51,88985973,PRJNA305280,SAMN04322700,60839894,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468652,not sorted,GSM1966373,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966373,H9 cells differentiated for 96 hours,SRP067036
SRR2979065,RNA-Seq,51,95409729,PRJNA305280,SAMN04322701,61892225,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468653,not sorted,GSM1966374,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966374,H9 cells differentiated for 96 hours,SRP067036
SRR2979066,RNA-Seq,51,108240870,PRJNA305280,SAMN04322702,70613252,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468654,not sorted,GSM1966375,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966375,H9 cells differentiated for 96 hours,SRP067036
SRR2979067,RNA-Seq,51,112336425,PRJNA305280,SAMN04322703,73974346,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468655,not sorted,GSM1966376,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966376,H9 cells differentiated for 96 hours,SRP067036
SRR2979068,RNA-Seq,51,115053807,PRJNA305280,SAMN04322944,75319286,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468656,not sorted,GSM1966377,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966377,H9 cells differentiated for 96 hours,SRP067036
SRR2979069,RNA-Seq,51,134963187,PRJNA305280,SAMN04322945,87460684,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468657,not sorted,GSM1966378,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966378,H9 cells differentiated for 96 hours,SRP067036
SRR2979070,RNA-Seq,51,79254357,PRJNA305280,SAMN04322946,51699076,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468658,not sorted,GSM1966379,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966379,H9 cells differentiated for 96 hours,SRP067036
SRR2979071,RNA-Seq,51,79198512,PRJNA305280,SAMN04322947,51186293,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468659,not sorted,GSM1966380,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966380,H9 cells differentiated for 96 hours,SRP067036
SRR2979072,RNA-Seq,51,86937915,PRJNA305280,SAMN04322948,59300076,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468660,not sorted,GSM1966381,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966381,H9 cells differentiated for 96 hours,SRP067036
SRR2979073,RNA-Seq,51,126246522,PRJNA305280,SAMN04322949,81988768,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468661,not sorted,GSM1966382,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966382,H9 cells differentiated for 96 hours,SRP067036
SRR2979074,RNA-Seq,51,118930164,PRJNA305280,SAMN04322950,78403363,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468662,not sorted,GSM1966383,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966383,H9 cells differentiated for 96 hours,SRP067036
SRR2979075,RNA-Seq,51,117681684,PRJNA305280,SAMN04322951,76302934,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468663,not sorted,GSM1966384,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966384,H9 cells differentiated for 96 hours,SRP067036
SRR2979076,RNA-Seq,51,96563655,PRJNA305280,SAMN04322952,62702528,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468664,not sorted,GSM1966385,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966385,H9 cells differentiated for 96 hours,SRP067036
SRR2979077,RNA-Seq,51,112683939,PRJNA305280,SAMN04322953,72824639,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468665,not sorted,GSM1966386,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966386,H9 cells differentiated for 96 hours,SRP067036
SRR2979078,RNA-Seq,51,81682263,PRJNA305280,SAMN04322954,53260775,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468666,not sorted,GSM1966387,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966387,H9 cells differentiated for 96 hours,SRP067036
SRR2979079,RNA-Seq,51,92394048,PRJNA305280,SAMN04322955,60305423,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468667,not sorted,GSM1966388,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966388,H9 cells differentiated for 96 hours,SRP067036
SRR2979080,RNA-Seq,51,91123332,PRJNA305280,SAMN04322956,58980062,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468668,not sorted,GSM1966389,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966389,H9 cells differentiated for 96 hours,SRP067036
SRR2979081,RNA-Seq,51,50022840,PRJNA305280,SAMN04322957,32366266,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468669,not sorted,GSM1966390,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966390,H9 cells differentiated for 96 hours,SRP067036
SRR2979082,RNA-Seq,51,108495513,PRJNA305280,SAMN04322958,70962743,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX1468670,not sorted,GSM1966391,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966391,H9 cells differentiated for 96 hours,SRP067036
SRR2979083,RNA-Seq,51,87692715,PRJNA305280,SAMN04322959,56787769,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX1468671,not sorted,GSM1966392,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,GSM1966392,H9 cells differentiated for 96 hours,SRP067036
