Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type_or_stage,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,create_date,version
SRR3555918,RNA-Seq,200,429615600,PRJNA322308,SAMN05151176,361490235,Mesenchymal stem cell 1,GEO,public,"""sra_run.zq_fastq""","""s3_ncbi_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782712,GSM2171110,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171110,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555919,RNA-Seq,200,378433400,PRJNA322308,SAMN05151177,321136559,Mesenchymal stem cell 1,GEO,public,"""fastq_run.zq_sra""","""gs_s3_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX1782713,GSM2171111,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171111,MSC,SRP075475,2016-05-20T14:34:00Z,1
SRR3555920,RNA-Seq,200,423554800,PRJNA322308,SAMN05151178,358733665,Mesenchymal stem cell 1,GEO,public,"""fastq_run.zq_sra""","""ncbi_s3_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782714,GSM2171112,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171112,MSC,SRP075475,2016-05-20T14:34:00Z,1
SRR3555921,RNA-Seq,200,469231000,PRJNA322308,SAMN05151179,394894423,Mesenchymal stem cell 1,GEO,public,"""sra_run.zq_fastq""","""ncbi_s3_gs""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782715,GSM2171113,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171113,MSC,SRP075475,2016-05-20T14:34:00Z,1
SRR3555922,RNA-Seq,200,496386000,PRJNA322308,SAMN05151180,419821171,Mesenchymal stem cell 1,GEO,public,"""fastq_sra_run.zq""","""ncbi_gs_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782716,GSM2171114,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171114,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555923,RNA-Seq,200,560425400,PRJNA322308,SAMN05151181,471085357,Mesenchymal stem cell 1,GEO,public,"""fastq_sra_run.zq""","""gs_s3_ncbi""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782717,GSM2171115,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171115,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555924,RNA-Seq,200,542705200,PRJNA322308,SAMN05151182,459217996,Mesenchymal stem cell 1,GEO,public,"""fastq_sra_run.zq""","""ncbi_gs_s3""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782718,GSM2171116,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171116,MSC,SRP075475,2016-05-20T14:34:00Z,1
SRR3555925,RNA-Seq,200,545083600,PRJNA322308,SAMN05151183,460228496,Mesenchymal stem cell 1,GEO,public,"""sra_run.zq_fastq""","""ncbi_s3_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782719,GSM2171117,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171117,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555926,RNA-Seq,200,283132600,PRJNA322308,SAMN05151184,240676087,Mesenchymal stem cell 1,GEO,public,"""sra_run.zq_fastq""","""gs_ncbi_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782720,GSM2171118,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171118,MSC,SRP075475,2016-05-20T14:34:00Z,1
SRR3555927,RNA-Seq,200,302887800,PRJNA322308,SAMN05151185,256778345,Mesenchymal stem cell 1,GEO,public,"""run.zq_fastq_sra""","""s3_gs_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX1782721,GSM2171119,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171119,MSC,SRP075475,2016-05-20T14:34:00Z,1
SRR3555928,RNA-Seq,200,270827000,PRJNA322308,SAMN05151186,228275929,Mesenchymal stem cell 1,GEO,public,"""fastq_sra_run.zq""","""gs_ncbi_s3""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782722,GSM2171120,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171120,MSC,SRP075475,2016-05-20T14:34:00Z,1
SRR3555929,RNA-Seq,200,362735600,PRJNA322308,SAMN05151187,307504618,Mesenchymal stem cell 1,GEO,public,"""fastq_run.zq_sra""","""ncbi_gs_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782723,GSM2171121,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171121,MSC,SRP075475,2016-05-20T14:34:00Z,1
SRR3555930,RNA-Seq,200,373570400,PRJNA322308,SAMN05151188,318051977,Mesenchymal stem cell 1,GEO,public,"""sra_run.zq_fastq""","""s3_ncbi_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782724,GSM2171122,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171122,MSC,SRP075475,2016-05-20T14:34:00Z,1
SRR3555931,RNA-Seq,200,316913000,PRJNA322308,SAMN05151189,269224989,Mesenchymal stem cell 1,GEO,public,"""sra_fastq_run.zq""","""s3_gs_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782725,GSM2171123,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171123,MSC,SRP075475,2016-05-20T14:34:00Z,1
SRR3555932,RNA-Seq,200,410072200,PRJNA322308,SAMN05151190,347328641,Mesenchymal stem cell 1,GEO,public,"""sra_run.zq_fastq""","""ncbi_s3_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782726,GSM2171124,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171124,MSC,SRP075475,2016-05-20T14:34:00Z,1
SRR3555933,RNA-Seq,200,507208400,PRJNA322308,SAMN05151191,428039320,Mesenchymal stem cell 1,GEO,public,"""run.zq_sra_fastq""","""gs_ncbi_s3""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782727,GSM2171125,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171125,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555934,RNA-Seq,200,372668400,PRJNA322308,SAMN05151192,315599105,Mesenchymal stem cell 1,GEO,public,"""sra_run.zq_fastq""","""gs_s3_ncbi""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782728,GSM2171126,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171126,MSC,SRP075475,2016-05-20T14:34:00Z,1
SRR3555935,RNA-Seq,200,370979000,PRJNA322308,SAMN05151193,313573730,Mesenchymal stem cell 1,GEO,public,"""fastq_run.zq_sra""","""gs_ncbi_s3""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782729,GSM2171127,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171127,MSC,SRP075475,2016-05-20T14:34:00Z,1
SRR3555936,RNA-Seq,200,479501200,PRJNA322308,SAMN05151194,404036671,Mesenchymal stem cell 1,GEO,public,"""sra_run.zq_fastq""","""s3_gs_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782730,GSM2171128,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171128,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555937,RNA-Seq,200,391421800,PRJNA322308,SAMN05151195,331405323,Mesenchymal stem cell 1,GEO,public,"""run.zq_fastq_sra""","""s3_ncbi_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782731,GSM2171129,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171129,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555938,RNA-Seq,200,318709200,PRJNA322308,SAMN05151196,270070143,Mesenchymal stem cell 1,GEO,public,"""run.zq_fastq_sra""","""ncbi_s3_gs""","""ncbi.public_gs.US_s3.us-east-1""",SRX1782732,GSM2171130,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171130,MSC,SRP075475,2016-05-20T14:34:00Z,1
SRR3555939,RNA-Seq,200,404471800,PRJNA322308,SAMN05151197,342785847,Mesenchymal stem cell 1,GEO,public,"""sra_fastq_run.zq""","""s3_gs_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782733,GSM2171131,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171131,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555940,RNA-Seq,200,397061400,PRJNA322308,SAMN05151198,336393041,Mesenchymal stem cell 1,GEO,public,"""run.zq_sra_fastq""","""s3_ncbi_gs""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782734,GSM2171132,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171132,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555941,RNA-Seq,192,434551488,PRJNA322308,SAMN05151199,346147931,Mesenchymal stem cell 2,GEO,public,"""fastq_sra_run.zq""","""s3_ncbi_gs""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782735,GSM2171133,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171133,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555942,RNA-Seq,192,448367424,PRJNA322308,SAMN05151200,356955968,Mesenchymal stem cell 2,GEO,public,"""sra_run.zq""","""ncbi_s3_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782736,GSM2171134,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171134,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555943,RNA-Seq,192,421129728,PRJNA322308,SAMN05151201,335433597,Mesenchymal stem cell 2,GEO,public,"""sra_fastq_run.zq""","""ncbi_gs_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782737,GSM2171135,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171135,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555944,RNA-Seq,192,299778624,PRJNA322308,SAMN05151232,240755169,Mesenchymal stem cell 2,GEO,public,"""run.zq_fastq_sra""","""ncbi_gs_s3""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782738,GSM2171136,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171136,MSC,SRP075475,2016-05-20T14:34:00Z,1
SRR3555945,RNA-Seq,192,324908736,PRJNA322308,SAMN05151237,259681866,Mesenchymal stem cell 2,GEO,public,"""fastq_sra_run.zq""","""gs_s3_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782739,GSM2171137,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171137,MSC,SRP075475,2016-05-20T14:34:00Z,1
SRR3555946,RNA-Seq,192,370806528,PRJNA322308,SAMN05151238,294460652,Mesenchymal stem cell 2,GEO,public,"""sra_fastq_run.zq""","""s3_gs_ncbi""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782740,GSM2171138,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171138,MSC,SRP075475,2016-05-20T14:36:00Z,1
SRR3555947,RNA-Seq,192,350810112,PRJNA322308,SAMN05151239,279713338,Mesenchymal stem cell 2,GEO,public,"""fastq_run.zq_sra""","""ncbi_gs_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782741,GSM2171139,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171139,MSC,SRP075475,2016-05-20T14:34:00Z,1
SRR3555948,RNA-Seq,192,479325696,PRJNA322308,SAMN05151233,379244030,Mesenchymal stem cell 2,GEO,public,"""sra_run.zq_fastq""","""s3_gs_ncbi""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782742,GSM2171140,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171140,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555949,RNA-Seq,192,402316032,PRJNA322308,SAMN05151234,320023187,Mesenchymal stem cell 2,GEO,public,"""run.zq_fastq_sra""","""gs_ncbi_s3""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782743,GSM2171141,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171141,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555950,RNA-Seq,192,351315840,PRJNA322308,SAMN05151235,280212315,Mesenchymal stem cell 2,GEO,public,"""sra_run.zq_fastq""","""gs_ncbi_s3""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782744,GSM2171142,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171142,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555951,RNA-Seq,192,425691456,PRJNA322308,SAMN05151236,339026271,Mesenchymal stem cell 2,GEO,public,"""run.zq_sra_fastq""","""gs_s3_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX1782745,GSM2171143,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171143,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555952,RNA-Seq,192,488353920,PRJNA322308,SAMN05151240,387239506,Mesenchymal stem cell 2,GEO,public,"""fastq_run.zq_sra""","""gs_s3_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782746,GSM2171144,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171144,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555953,RNA-Seq,192,410967168,PRJNA322308,SAMN05151241,328572419,Mesenchymal stem cell 2,GEO,public,"""fastq_sra_run.zq""","""gs_ncbi_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782747,GSM2171145,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171145,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555954,RNA-Seq,192,480159552,PRJNA322308,SAMN05151242,377648164,Mesenchymal stem cell 2,GEO,public,"""fastq_run.zq_sra""","""gs_s3_ncbi""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782748,GSM2171146,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171146,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555955,RNA-Seq,192,609159168,PRJNA322308,SAMN05151243,474385256,Mesenchymal stem cell 2,GEO,public,"""run.zq_sra_fastq""","""gs_s3_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782749,GSM2171147,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171147,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555956,RNA-Seq,192,665531136,PRJNA322308,SAMN05151244,512257037,Mesenchymal stem cell 2,GEO,public,"""run.zq_sra_fastq""","""s3_ncbi_gs""","""ncbi.public_gs.US_s3.us-east-1""",SRX1782750,GSM2171148,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171148,MSC,SRP075475,2016-05-20T14:36:00Z,1
SRR3555957,RNA-Seq,192,584334528,PRJNA322308,SAMN05151245,454719118,Mesenchymal stem cell 2,GEO,public,"""sra_fastq_run.zq""","""ncbi_s3_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782751,GSM2171149,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171149,MSC,SRP075475,2016-05-20T14:36:00Z,1
SRR3555958,RNA-Seq,192,627337728,PRJNA322308,SAMN05151246,479521448,Mesenchymal stem cell 2,GEO,public,"""fastq_sra_run.zq""","""gs_s3_ncbi""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782752,GSM2171150,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171150,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555959,RNA-Seq,192,474982656,PRJNA322308,SAMN05151247,374275244,Mesenchymal stem cell 2,GEO,public,"""fastq_run.zq_sra""","""gs_s3_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782753,GSM2171151,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171151,MSC,SRP075475,2016-05-20T14:36:00Z,1
SRR3555960,RNA-Seq,192,512623680,PRJNA322308,SAMN05151248,403505519,Mesenchymal stem cell 2,GEO,public,"""fastq_run.zq_sra""","""gs_s3_ncbi""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782754,GSM2171152,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171152,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555961,RNA-Seq,192,446444160,PRJNA322308,SAMN05151022,352893885,Mesenchymal stem cell 2,GEO,public,"""run.zq_sra_fastq""","""s3_gs_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782755,GSM2171153,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171153,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555962,RNA-Seq,192,591442368,PRJNA322308,SAMN05151023,459904657,Mesenchymal stem cell 2,GEO,public,"""run.zq_sra_fastq""","""ncbi_gs_s3""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782756,GSM2171154,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171154,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555963,RNA-Seq,192,466924800,PRJNA322308,SAMN05151024,356114017,Mesenchymal stem cell 2,GEO,public,"""run.zq_sra_fastq""","""gs_s3_ncbi""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782757,GSM2171155,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171155,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555964,RNA-Seq,192,10401024,PRJNA322308,SAMN05151025,8773286,Mesenchymal stem cell 2,GEO,public,"""sra_fastq_run.zq""","""s3_ncbi_gs""","""ncbi.public_gs.US_s3.us-east-1""",SRX1782758,GSM2171156,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171156,MSC,SRP075475,2016-05-20T14:34:00Z,1
SRR3555965,RNA-Seq,192,668159040,PRJNA322308,SAMN05151026,514581515,Mesenchymal stem cell 2,GEO,public,"""fastq_run.zq_sra""","""ncbi_s3_gs""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782759,GSM2171157,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171157,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555966,RNA-Seq,192,815667840,PRJNA322308,SAMN05151027,625540340,Mesenchymal stem cell 2,GEO,public,"""run.zq_fastq_sra""","""s3_ncbi_gs""","""ncbi.public_gs.US_s3.us-east-1""",SRX1782760,GSM2171158,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171158,MSC,SRP075475,2016-05-20T14:36:00Z,1
SRR3555967,RNA-Seq,192,766210368,PRJNA322308,SAMN05151028,584221175,Mesenchymal stem cell 2,GEO,public,"""sra_run.zq_fastq""","""s3_ncbi_gs""","""gs.US_ncbi.public_s3.us-east-1""",SRX1782761,GSM2171159,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171159,MSC,SRP075475,2016-05-20T14:38:00Z,1
SRR3555968,RNA-Seq,192,631865280,PRJNA322308,SAMN05151029,484972546,Mesenchymal stem cell 2,GEO,public,"""run.zq_sra_fastq""","""gs_ncbi_s3""","""ncbi.public_gs.US_s3.us-east-1""",SRX1782762,GSM2171160,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171160,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555969,RNA-Seq,192,497895168,PRJNA322308,SAMN05151030,379884024,Mesenchymal stem cell 2,GEO,public,"""run.zq_sra_fastq""","""s3_ncbi_gs""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782763,GSM2171161,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171161,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555970,RNA-Seq,192,608865024,PRJNA322308,SAMN05151031,476346723,Mesenchymal stem cell 2,GEO,public,"""fastq_run.zq_sra""","""ncbi_gs_s3""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782764,GSM2171162,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171162,MSC,SRP075475,2016-05-20T14:38:00Z,1
SRR3555971,RNA-Seq,192,396384960,PRJNA322308,SAMN05151032,312955232,Mesenchymal stem cell 2,GEO,public,"""fastq_sra_run.zq""","""s3_gs_ncbi""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782765,GSM2171163,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171163,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555972,RNA-Seq,192,422037504,PRJNA322308,SAMN05151033,332464997,Mesenchymal stem cell 2,GEO,public,"""sra_run.zq_fastq""","""gs_ncbi_s3""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782766,GSM2171164,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171164,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555973,RNA-Seq,192,405277056,PRJNA322308,SAMN05151034,320345544,Mesenchymal stem cell 2,GEO,public,"""sra_fastq_run.zq""","""ncbi_gs_s3""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782767,GSM2171165,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171165,MSC,SRP075475,2016-05-20T14:35:00Z,1
SRR3555974,RNA-Seq,192,521568960,PRJNA322308,SAMN05151035,406744490,Mesenchymal stem cell 2,GEO,public,"""fastq_sra_run.zq""","""ncbi_s3_gs""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782768,GSM2171166,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171166,MSC,SRP075475,2016-05-20T14:36:00Z,1
SRR3555975,RNA-Seq,192,582896640,PRJNA322308,SAMN05151040,443698916,Mesenchymal stem cell 2,GEO,public,"""run.zq_sra_fastq""","""gs_s3_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782769,GSM2171167,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171167,MSC,SRP075475,2016-05-20T14:36:00Z,1
SRR3555976,RNA-Seq,192,670554240,PRJNA322308,SAMN05151041,516901195,Mesenchymal stem cell 2,GEO,public,"""run.zq_fastq_sra""","""s3_ncbi_gs""","""ncbi.public_gs.US_s3.us-east-1""",SRX1782770,GSM2171168,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171168,MSC,SRP075475,2016-05-20T14:39:00Z,1
SRR3555977,RNA-Seq,192,650908032,PRJNA322308,SAMN05151042,501493229,Mesenchymal stem cell 2,GEO,public,"""run.zq_sra_fastq""","""s3_gs_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782771,GSM2171169,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2171169,MSC,SRP075475,2016-05-20T14:37:00Z,1
